ImageId,class_1,class_2,class_3,class_4,has_defect
1efe2a3d5.jpg,0,0,0,0,0
539a9d455.jpg,1,0,0,0,1
cb2dee2dd.jpg,0,0,1,0,1
70b0fb0cd.jpg,0,0,1,0,1
47f4eb2de.jpg,0,0,0,0,0
4c8759dd0.jpg,0,0,1,0,1
8f080792b.jpg,0,0,0,0,0
3ae54304e.jpg,0,0,0,0,0
778bde2b8.jpg,0,0,1,0,1
0d26bb9b3.jpg,0,0,0,0,0
b5940545e.jpg,0,0,0,0,0
2d759458e.jpg,1,0,0,0,1
75a2d7690.jpg,0,0,1,0,1
2e224953f.jpg,0,0,0,0,0
8aefde0ce.jpg,0,0,0,0,0
3bff9e63a.jpg,0,0,0,0,0
336f2abaa.jpg,0,0,0,0,0
7235f9760.jpg,0,0,0,0,0
036505ca3.jpg,0,0,0,0,0
e013286ef.jpg,0,0,0,1,1
412fe7f70.jpg,0,0,1,0,1
aac764a88.jpg,0,0,1,0,1
bdeee2086.jpg,0,0,1,0,1
59abeaf7b.jpg,0,0,0,0,0
fb22747f2.jpg,0,0,0,0,0
3ae7bb8eb.jpg,0,0,0,0,0
18ef5e6f6.jpg,0,0,0,0,0
fef40d085.jpg,0,0,0,0,0
e11fba57d.jpg,0,0,0,0,0
2fa996a4c.jpg,0,0,1,0,1
4dd52fc23.jpg,0,0,1,1,1
df501d7c9.jpg,0,0,0,0,0
0d22de6d4.jpg,0,0,0,0,0
641f7876e.jpg,0,0,0,0,0
335be17fa.jpg,0,0,1,0,1
69eb01d92.jpg,0,0,0,0,0
fcf0d3eeb.jpg,0,0,0,0,0
5b8ad534d.jpg,1,0,0,0,1
5d465a80a.jpg,0,0,0,0,0
f8267203f.jpg,0,0,0,0,0
3b08fb5ce.jpg,0,0,0,0,0
96c46e1c9.jpg,0,0,0,0,0
f7f2d555c.jpg,0,0,1,0,1
3933a5fcc.jpg,0,0,0,1,1
cf1f3345c.jpg,0,0,1,0,1
8726206f5.jpg,0,0,1,0,1
28d523b58.jpg,1,0,0,0,1
8562a95b4.jpg,0,0,1,0,1
3e6848e8d.jpg,0,0,0,0,0
faa0cdf84.jpg,1,0,0,0,1
949a23e72.jpg,0,0,1,1,1
0b2edb671.jpg,0,0,0,0,0
7b5dbe34d.jpg,0,0,1,0,1
f8332f3fc.jpg,0,0,0,0,0
456b9952f.jpg,0,0,1,0,1
b93cc6719.jpg,0,0,1,0,1
c24f45fd3.jpg,0,0,1,0,1
2bc1a3aa1.jpg,0,0,0,0,0
b080280d8.jpg,0,0,1,1,1
9ea3ea37b.jpg,0,0,1,0,1
7155ea2e8.jpg,0,0,1,0,1
578ba56db.jpg,0,0,0,0,0
00bf8497a.jpg,0,0,1,0,1
b23f90fb7.jpg,0,0,0,0,0
1c61eaea9.jpg,0,0,1,0,1
b3192c13d.jpg,0,0,0,0,0
7168496a4.jpg,0,0,1,0,1
409453bc7.jpg,0,0,1,0,1
51cbde5bc.jpg,0,0,0,0,0
cf3589519.jpg,0,0,0,0,0
4aee61007.jpg,0,0,0,0,0
db8942667.jpg,0,0,0,0,0
df404d739.jpg,0,0,0,0,0
a76baea54.jpg,0,0,0,0,0
5de4f67ec.jpg,0,0,1,0,1
522f217cb.jpg,0,0,0,0,0
f991a6a9e.jpg,1,0,0,0,1
74f33b596.jpg,0,0,0,0,0
5fb05ccea.jpg,0,0,1,0,1
82e2cffe0.jpg,0,0,1,0,1
9663d6a79.jpg,0,0,1,0,1
de37ca856.jpg,0,0,1,0,1
ab710a287.jpg,1,0,0,0,1
82fef8150.jpg,0,0,0,0,0
f13f86ab1.jpg,0,0,0,0,0
0920a07c6.jpg,0,0,0,0,0
22a1c5ea1.jpg,0,0,0,0,0
fbe24003b.jpg,0,0,0,0,0
1f86fdb5b.jpg,0,0,0,0,0
0645d69f9.jpg,0,0,1,0,1
8fc48f131.jpg,0,0,1,0,1
10cc0c97a.jpg,0,0,0,0,0
0a5ad2f0f.jpg,0,0,0,0,0
af27e8276.jpg,0,0,0,0,0
419abb453.jpg,0,0,0,0,0
ffbd081d5.jpg,0,0,1,0,1
8686e77d9.jpg,0,0,0,0,0
ad6fb4fab.jpg,0,0,1,0,1
0e5e3f570.jpg,0,0,1,0,1
0ec130695.jpg,0,0,1,0,1
7c5b834b7.jpg,0,0,0,0,0
d91c205e6.jpg,0,0,0,0,0
5c753ef63.jpg,0,0,0,0,0
6ea9f03a2.jpg,0,0,1,0,1
6d6a1fbe1.jpg,1,0,0,0,1
2aec7fe3a.jpg,0,0,0,0,0
1da1345fc.jpg,0,0,0,0,0
e808d020e.jpg,0,0,1,0,1
47ee54ab1.jpg,0,0,0,0,0
3c4d16b17.jpg,0,0,1,0,1
8640d3367.jpg,0,0,0,0,0
e60c46d38.jpg,0,0,0,0,0
bac68f2c3.jpg,0,0,1,0,1
bb47cc54c.jpg,0,0,0,0,0
f1a782eb5.jpg,0,0,0,0,0
100cf75d9.jpg,0,0,1,0,1
e8986ebbe.jpg,0,0,0,0,0
e7aa7746f.jpg,0,0,1,0,1
135fe211d.jpg,0,0,1,0,1
76c20b5af.jpg,0,0,1,0,1
ea5d87b7d.jpg,0,0,0,0,0
91b768bcb.jpg,0,0,1,0,1
addd390e9.jpg,0,0,1,0,1
a9ee60102.jpg,0,0,0,0,0
f8d0b85ef.jpg,0,0,0,1,1
5f4aacd92.jpg,0,0,0,0,0
cdf523bf0.jpg,0,0,1,0,1
55ccadff9.jpg,0,0,1,0,1
43e4e9def.jpg,0,0,0,0,0
5b3f3abe1.jpg,0,0,0,0,0
3cc9afa80.jpg,0,0,0,0,0
7b80d479b.jpg,0,0,1,0,1
6a039865f.jpg,0,0,0,0,0
51a3f4c59.jpg,0,0,1,0,1
213ba76ed.jpg,0,0,0,0,0
e7d7c87e2.jpg,0,0,1,0,1
97ca3e697.jpg,0,0,1,0,1
d75a84b44.jpg,0,0,1,0,1
ff27b4b1b.jpg,0,0,1,0,1
7a8fcc7df.jpg,0,0,1,0,1
e279406f9.jpg,0,0,0,0,0
617b8af67.jpg,0,0,0,0,0
7b8d4b6d4.jpg,0,0,1,0,1
bfaa6cae6.jpg,0,0,0,1,1
d6505b987.jpg,0,0,1,0,1
f1699acad.jpg,0,1,0,0,1
2d759a3be.jpg,0,0,0,0,0
a73cf6a39.jpg,0,0,0,0,0
1c2b72b46.jpg,0,0,0,0,0
b19603805.jpg,0,0,0,1,1
398a5b6a9.jpg,0,0,1,0,1
fea8e46ad.jpg,0,0,1,0,1
18076ccc9.jpg,0,0,0,0,0
aa9a7363b.jpg,0,0,1,0,1
56553f422.jpg,0,0,1,0,1
5a0a6f0d2.jpg,0,0,0,0,0
711e49f96.jpg,0,0,1,0,1
93b7b01f1.jpg,0,0,1,0,1
2ec9eddd4.jpg,0,0,1,0,1
7fceeb19e.jpg,0,0,0,0,0
6e6b79dc4.jpg,0,0,1,1,1
274b1d54b.jpg,0,0,1,0,1
dc319912e.jpg,0,0,1,0,1
d19e7a3c2.jpg,0,0,0,0,0
713df9d95.jpg,0,0,0,0,0
633b2f9e5.jpg,0,0,0,0,0
3684a95a8.jpg,0,0,1,0,1
ff6bfada2.jpg,0,0,1,1,1
27ca5333a.jpg,0,0,0,0,0
e48411a83.jpg,0,0,0,0,0
943747042.jpg,0,0,0,0,0
42996bbcf.jpg,0,0,1,0,1
636700b91.jpg,0,0,1,0,1
a5d571de0.jpg,0,0,1,0,1
b4562e772.jpg,0,0,0,0,0
ef6f50a86.jpg,0,0,0,0,0
21fb2df8d.jpg,1,0,0,0,1
3a8c4efe7.jpg,0,0,0,0,0
a9107b3b6.jpg,0,0,1,0,1
a826d9481.jpg,0,0,1,0,1
ac5de187a.jpg,0,0,1,0,1
5c68839d0.jpg,0,0,1,0,1
3d4ac6276.jpg,0,0,1,0,1
8616dadc9.jpg,0,0,0,0,0
57314986d.jpg,0,0,1,0,1
6778e2f4c.jpg,0,0,0,0,0
45988b743.jpg,0,0,0,0,0
4b5006ba7.jpg,0,0,0,0,0
1086196e1.jpg,0,0,1,0,1
1e4cf3b70.jpg,0,0,1,0,1
8848794d4.jpg,0,0,0,0,0
263e60865.jpg,0,0,0,0,0
eb082ef3e.jpg,0,0,0,0,0
9dc65bc1e.jpg,0,1,0,0,1
400eedff4.jpg,0,0,1,0,1
c56e3ffcb.jpg,0,0,1,0,1
cb9f5e3fc.jpg,0,0,0,0,0
3f588b2c6.jpg,0,0,0,0,0
187220bde.jpg,0,0,0,0,0
01e501f99.jpg,0,0,0,0,0
d6dd8245a.jpg,0,0,0,0,0
9f2b5e50a.jpg,0,0,1,0,1
d23373fe5.jpg,0,0,0,0,0
2222a03b3.jpg,0,0,1,0,1
0c4fc6017.jpg,0,0,0,0,0
2fdfeea2f.jpg,0,0,0,0,0
de15e1a31.jpg,0,0,1,0,1
fae50c768.jpg,0,0,1,0,1
fc55baa4f.jpg,0,0,0,0,0
6634574cd.jpg,0,0,0,0,0
1f4161475.jpg,1,0,0,0,1
a4a007ea2.jpg,0,0,0,0,0
42c24518d.jpg,0,0,0,0,0
70b9a5566.jpg,0,0,0,0,0
bd01b8daf.jpg,0,0,1,1,1
ae9a759a1.jpg,0,0,0,0,0
de049d393.jpg,0,0,1,0,1
fc1ee52dc.jpg,0,0,0,0,0
519e8199f.jpg,0,0,0,0,0
1422f2b27.jpg,0,0,1,0,1
1466a7fc7.jpg,0,0,0,0,0
f45dffa97.jpg,0,0,0,0,0
4da66ae64.jpg,0,0,0,0,0
c2956fc84.jpg,0,0,0,0,0
1b64da256.jpg,0,0,0,0,0
98876c103.jpg,0,0,0,0,0
fd319a9a3.jpg,0,0,0,0,0
1bf49d46e.jpg,0,0,1,0,1
496790c19.jpg,0,0,1,0,1
d2670190d.jpg,0,0,1,0,1
9cf46dde4.jpg,0,0,0,0,0
2a407b8dd.jpg,0,0,1,0,1
a18bdb241.jpg,0,0,1,0,1
766303a03.jpg,0,0,0,0,0
c5cd270f2.jpg,0,0,0,1,1
2b7156859.jpg,0,0,0,0,0
bcb794eed.jpg,0,0,1,0,1
a51dab2d5.jpg,0,0,0,0,0
6a46b70e7.jpg,0,0,0,0,0
648e67d1b.jpg,0,1,0,0,1
89a7db911.jpg,0,0,0,0,0
9384459df.jpg,1,0,0,0,1
9edf820d2.jpg,0,0,0,0,0
59384b153.jpg,0,0,1,0,1
30ff9d12e.jpg,0,0,0,0,0
a187d1897.jpg,0,0,1,0,1
8fe172794.jpg,0,0,0,1,1
e6c32de72.jpg,0,0,1,0,1
4bbfad337.jpg,0,0,0,0,0
7d9d29d28.jpg,1,0,0,0,1
6dcbc2c43.jpg,0,0,0,0,0
cf048c9d2.jpg,0,0,0,0,0
1a7230747.jpg,0,0,0,0,0
8934fde20.jpg,0,0,0,0,0
66c2e78b0.jpg,0,0,0,0,0
ac39eca81.jpg,1,0,0,0,1
7f63c4624.jpg,0,0,0,0,0
9e33829a0.jpg,0,0,0,0,0
d081c88b5.jpg,0,0,0,0,0
ec6e13f9c.jpg,0,0,0,0,0
04933e7f0.jpg,0,0,0,0,0
dcd2b0763.jpg,0,0,0,0,0
efd258b19.jpg,0,0,0,0,0
56b9e54ed.jpg,0,0,1,0,1
2e4fefc28.jpg,0,0,1,0,1
44d46adc8.jpg,0,0,1,0,1
6c2585cf5.jpg,0,0,0,0,0
2bb9c8164.jpg,0,0,0,0,0
07ac7620c.jpg,1,0,0,0,1
672a24d19.jpg,0,0,1,0,1
56a9e36dd.jpg,0,0,1,0,1
ca6b7eb23.jpg,0,0,0,0,0
6c0ae9d2d.jpg,0,0,1,0,1
2edaf414b.jpg,0,0,0,0,0
ffe93442c.jpg,0,0,0,0,0
2f3f663c0.jpg,0,0,0,0,0
76165cccc.jpg,0,0,1,0,1
a86d2a653.jpg,0,0,0,0,0
11872c662.jpg,0,0,0,0,0
d9aa04f0f.jpg,0,0,0,0,0
e658c360c.jpg,0,0,0,0,0
bc9e986b3.jpg,0,0,0,0,0
13b66e5de.jpg,0,0,0,1,1
65cf822cb.jpg,0,0,0,0,0
56463250f.jpg,0,0,0,0,0
d20bb7f7b.jpg,0,0,1,0,1
e6ae8285e.jpg,0,0,0,0,0
4d586677e.jpg,0,0,1,0,1
aa218783a.jpg,0,0,1,0,1
c4260033a.jpg,0,0,0,0,0
e40b5fde7.jpg,0,0,0,0,0
ef17a2418.jpg,0,0,0,0,0
4fd6b1521.jpg,0,0,1,0,1
7868009d5.jpg,0,0,0,0,0
bbebbd412.jpg,0,0,1,0,1
b7871011a.jpg,1,0,0,0,1
bb01e08e4.jpg,0,0,1,0,1
e2f3d138a.jpg,0,0,1,0,1
c2514d9c0.jpg,0,0,0,0,0
aa394081e.jpg,0,0,1,0,1
39e365d3b.jpg,0,0,1,0,1
098935502.jpg,0,0,0,0,0
5e0744d4b.jpg,0,0,1,0,1
738990878.jpg,0,0,0,0,0
ad8744ba7.jpg,0,0,1,0,1
9d76f9e55.jpg,0,0,0,0,0
385e1970e.jpg,0,0,1,0,1
521632501.jpg,0,0,0,0,0
e56d5dfde.jpg,0,1,0,0,1
d422920e3.jpg,1,0,0,0,1
d449eeae4.jpg,0,0,0,0,0
9a70057c0.jpg,0,0,1,0,1
d5f7cde8a.jpg,0,0,1,0,1
9e1f9aaaf.jpg,0,0,1,0,1
6c688cacc.jpg,0,0,0,0,0
17d02873a.jpg,0,0,1,0,1
7311b8f91.jpg,0,0,0,0,0
e3e8594fa.jpg,0,0,1,0,1
2ce026ee0.jpg,0,0,1,0,1
d07afd5bf.jpg,1,0,0,0,1
a09a889b2.jpg,0,0,1,0,1
e0bbfc7b9.jpg,0,0,0,0,0
b722f7475.jpg,0,0,0,0,0
dc5f711fa.jpg,0,0,0,0,0
d60d97779.jpg,0,0,0,0,0
8d8785ce2.jpg,0,0,0,0,0
b32156d1f.jpg,0,0,1,0,1
24ae96cd5.jpg,0,0,0,1,1
6057309ad.jpg,0,0,0,0,0
9c19a106d.jpg,0,0,1,0,1
d81776111.jpg,0,0,0,0,0
dac8bf38a.jpg,1,0,0,0,1
05172e316.jpg,0,0,0,0,0
b4b6a1104.jpg,0,0,0,0,0
b6a5c7a5b.jpg,0,0,0,1,1
b49b2a0ee.jpg,0,0,0,0,0
7b8deab35.jpg,0,0,0,0,0
c27fcd22a.jpg,0,0,0,0,0
cdfc07953.jpg,0,0,0,0,0
8da886dcf.jpg,1,0,0,0,1
9a81a8056.jpg,0,0,0,0,0
9bbc60816.jpg,0,0,0,0,0
999263047.jpg,0,0,0,0,0
5ed60086b.jpg,0,0,0,0,0
527517cf3.jpg,0,0,1,0,1
9ad36a571.jpg,0,0,1,0,1
d174d21ae.jpg,0,0,0,0,0
fea2f6ad2.jpg,0,0,1,0,1
1bf758d80.jpg,0,0,1,0,1
a88757126.jpg,0,0,1,0,1
58c369250.jpg,0,0,0,0,0
64e81deca.jpg,0,0,0,0,0
8718d384c.jpg,0,0,0,0,0
f613991f1.jpg,0,0,0,0,0
fbbecd1d9.jpg,0,0,0,0,0
64050cece.jpg,0,0,0,0,0
67014d942.jpg,0,0,0,0,0
d531d3070.jpg,0,0,0,0,0
0abfbfc69.jpg,0,0,1,0,1
a733a2220.jpg,0,0,0,0,0
9db7cdc58.jpg,0,0,1,0,1
a1dba4777.jpg,0,0,1,0,1
0b5018316.jpg,0,1,0,0,1
29061ba6a.jpg,0,0,0,0,0
e47028cb2.jpg,0,0,0,0,0
136e82a7f.jpg,0,0,0,0,0
a922818e9.jpg,0,0,1,0,1
6915f678b.jpg,0,0,1,0,1
7ec79c490.jpg,0,0,1,0,1
e9ed21340.jpg,0,0,1,0,1
3e3fcff77.jpg,0,0,0,0,0
df0430717.jpg,0,0,1,0,1
7b80a9151.jpg,0,0,0,0,0
49c01817b.jpg,0,0,0,0,0
81b699f38.jpg,0,0,1,0,1
6fd586f60.jpg,0,0,0,0,0
fe2136368.jpg,0,0,0,0,0
f7e92727b.jpg,0,0,1,0,1
b8ef73f38.jpg,0,0,0,0,0
5188851b2.jpg,0,0,1,0,1
92ca72504.jpg,0,0,1,0,1
c0cab7860.jpg,0,0,0,0,0
983a7f683.jpg,0,0,0,0,0
1e7893a11.jpg,0,0,1,0,1
2f0e00b02.jpg,0,0,0,0,0
bdd1c7fa8.jpg,0,0,1,0,1
343bec579.jpg,0,0,0,0,0
d0dde3c93.jpg,0,0,0,0,0
c04b0d160.jpg,0,0,1,0,1
326eadf51.jpg,0,0,0,0,0
3392cacb5.jpg,0,0,0,0,0
921340245.jpg,0,0,0,0,0
1ea40df0e.jpg,0,0,1,0,1
e7c69aea5.jpg,0,0,1,0,1
8b4b4d618.jpg,0,0,1,0,1
be3d5d136.jpg,0,0,0,0,0
333f7b0e6.jpg,0,0,0,0,0
af426e1d3.jpg,0,0,1,0,1
7046618f6.jpg,1,0,0,0,1
8b0b1eb8e.jpg,0,0,0,0,0
45e2d90b0.jpg,0,0,0,0,0
68d3c7be2.jpg,0,0,1,0,1
f5479db16.jpg,0,0,1,0,1
913120490.jpg,0,0,0,0,0
5892bea2e.jpg,0,0,0,0,0
e0ad8fed3.jpg,0,0,1,0,1
27faa1de7.jpg,0,0,1,0,1
b9b07c892.jpg,0,0,0,1,1
a231b46ec.jpg,0,0,1,0,1
bcc4f678a.jpg,0,0,1,0,1
ab2b3d3d9.jpg,0,0,1,0,1
6a7f81abd.jpg,0,0,0,0,0
ed4db5cf7.jpg,0,0,1,0,1
3ecf33095.jpg,0,0,1,0,1
115efa1ca.jpg,0,0,0,0,0
02c7f44d9.jpg,0,0,0,0,0
60bdfb21b.jpg,0,0,1,0,1
0f388ff6d.jpg,0,0,0,0,0
81e8d9fd9.jpg,0,0,0,1,1
1844b698a.jpg,0,0,0,0,0
ed3f080c3.jpg,1,0,0,0,1
b76bbb3cf.jpg,1,0,0,0,1
67579f49a.jpg,0,0,0,1,1
4e265c94c.jpg,0,0,1,0,1
346542b68.jpg,0,0,0,0,0
bb0b18744.jpg,0,0,1,0,1
3672e84bc.jpg,0,0,1,0,1
522e17d3e.jpg,1,0,0,0,1
0202a5f22.jpg,0,0,0,0,0
7c6fa5adf.jpg,0,0,0,0,0
a96489280.jpg,0,0,0,0,0
9df65465f.jpg,0,0,0,0,0
9345f1250.jpg,0,0,1,0,1
ccf39a604.jpg,0,0,1,0,1
b754c1efe.jpg,1,0,0,0,1
4b628b398.jpg,0,0,1,0,1
bdd265724.jpg,0,0,1,0,1
451685808.jpg,0,0,0,0,0
df76ae5b5.jpg,0,0,0,0,0
757577d91.jpg,1,0,0,0,1
fc477f3c8.jpg,0,0,1,0,1
a430d56ba.jpg,0,0,1,0,1
fd5de08ea.jpg,0,0,1,0,1
76a698e45.jpg,0,0,0,0,0
a75bb4c01.jpg,0,1,0,0,1
27bb9ff91.jpg,0,0,0,0,0
06e099136.jpg,0,0,0,0,0
5d853e095.jpg,0,0,1,0,1
e31ec1eb2.jpg,0,0,0,0,0
fa4fe42af.jpg,0,0,0,0,0
8c8e79fa0.jpg,1,0,0,0,1
c262b89bb.jpg,0,0,0,0,0
cb9fe5699.jpg,0,0,1,0,1
7dcd9d8e2.jpg,0,0,1,0,1
27d95964a.jpg,1,0,0,0,1
9bf40dacc.jpg,0,0,1,0,1
00e0398ad.jpg,0,0,1,0,1
7ec4cd778.jpg,0,0,1,0,1
fc5cb6d9e.jpg,0,0,0,0,0
19f3fd5f9.jpg,0,0,0,0,0
4593a29c9.jpg,0,0,0,0,0
d3ef4bac1.jpg,0,1,0,0,1
f59f1dddb.jpg,0,0,0,0,0
524214c87.jpg,0,0,0,0,0
8a90952b4.jpg,0,0,1,0,1
3ed57948d.jpg,0,0,0,0,0
e4d9efbaa.jpg,1,0,1,0,1
6b01c6257.jpg,1,0,0,0,1
d50ea5181.jpg,0,0,0,0,0
192e256ba.jpg,0,0,1,0,1
a50c4eeba.jpg,0,0,0,0,0
6c200c5d6.jpg,0,0,0,0,0
5edcbfc69.jpg,0,0,0,0,0
ac550233a.jpg,1,0,0,0,1
65841b207.jpg,0,0,1,0,1
f480125b7.jpg,0,0,0,0,0
11b60701f.jpg,0,0,0,0,0
359442214.jpg,0,0,1,1,1
684b34ac4.jpg,0,0,0,0,0
ee4c5ab7f.jpg,0,0,1,0,1
241abf136.jpg,0,0,1,0,1
668acdbde.jpg,0,0,0,0,0
9d7ed0880.jpg,0,0,1,0,1
d1e1bf13e.jpg,1,0,0,0,1
18e2f6396.jpg,0,0,0,0,0
f4e2a1748.jpg,0,0,1,0,1
e0c5c05ad.jpg,0,0,0,0,0
849d70baf.jpg,0,0,1,0,1
286f459e6.jpg,0,0,1,1,1
b0e0b8842.jpg,0,0,1,0,1
82fc300b4.jpg,0,0,1,0,1
6b4d25284.jpg,0,0,1,0,1
ed0d0866c.jpg,0,0,0,0,0
3412f557e.jpg,0,0,1,0,1
aa8b6ebcf.jpg,0,0,1,0,1
b46ecc387.jpg,0,0,1,0,1
9db392648.jpg,0,0,1,0,1
85368b144.jpg,0,0,0,0,0
5ca2ccd75.jpg,0,0,1,0,1
4ce4fc0ef.jpg,0,0,0,0,0
26272c2a7.jpg,0,0,0,1,1
565cfa48c.jpg,0,0,1,0,1
19b4b7cd8.jpg,1,0,0,0,1
127a4a097.jpg,0,0,1,0,1
c7b41dbf4.jpg,0,0,1,1,1
9ecb2f113.jpg,0,0,1,0,1
16498a156.jpg,0,0,1,0,1
d1fedf96b.jpg,0,0,1,1,1
1bebe7eb7.jpg,0,0,0,0,0
f7c7f6fc7.jpg,0,0,0,1,1
1bc37a6f4.jpg,0,0,1,0,1
058f6a9c6.jpg,0,0,0,0,0
1c18acd30.jpg,0,0,1,0,1
fe65bce69.jpg,0,0,1,0,1
459790d82.jpg,0,0,0,1,1
ce54cb872.jpg,0,0,1,0,1
f7b1dd93a.jpg,0,1,0,0,1
7fe4674f9.jpg,0,0,1,0,1
5892d9332.jpg,0,0,1,0,1
8984056a5.jpg,0,0,0,0,0
8b591e353.jpg,0,0,0,0,0
ba3fd31de.jpg,0,0,1,0,1
a77935a71.jpg,0,0,0,0,0
d8cf18d6b.jpg,0,0,0,0,0
747fa96b0.jpg,0,0,0,0,0
d585a6acc.jpg,0,0,0,0,0
e38fb8774.jpg,0,0,0,0,0
585f34f11.jpg,0,0,0,0,0
318e41ccb.jpg,0,0,0,0,0
bbd1b8f11.jpg,0,0,1,0,1
c42e40dd9.jpg,0,0,0,0,0
30171214c.jpg,0,0,1,0,1
9c078fc6b.jpg,0,0,0,0,0
f8e3ec37a.jpg,0,0,0,0,0
701bb18db.jpg,0,0,0,0,0
6fa9e1d65.jpg,0,0,1,1,1
0bda9a0eb.jpg,0,0,1,0,1
2fa87f2c8.jpg,0,0,0,0,0
aa88568ad.jpg,0,0,1,0,1
585904c94.jpg,0,0,0,1,1
52df7277c.jpg,0,0,1,0,1
4216b133c.jpg,1,0,0,0,1
164df9af8.jpg,0,0,0,0,0
a316898ca.jpg,1,0,0,0,1
ee73f4685.jpg,0,0,0,0,0
6b26c1a9a.jpg,0,0,0,0,0
ef3894ac2.jpg,0,0,1,0,1
89eec1aae.jpg,0,0,1,0,1
60a5ee89e.jpg,0,0,1,0,1
8507771d9.jpg,0,0,0,0,0
bde2a33eb.jpg,0,0,0,1,1
b5352d213.jpg,0,0,1,0,1
6d0085704.jpg,0,0,0,0,0
ae7a2de0d.jpg,0,0,1,0,1
6c52f92bc.jpg,0,0,0,0,0
e831de714.jpg,0,0,1,0,1
1df34bed6.jpg,0,0,1,0,1
1efdd626e.jpg,1,0,0,0,1
a0d0e8d7a.jpg,0,0,0,0,0
d598d9bef.jpg,0,0,0,0,0
7da901e89.jpg,0,0,1,0,1
3cc111ab7.jpg,0,0,0,0,0
8c7e2be20.jpg,0,0,0,0,0
788d11d35.jpg,0,0,0,0,0
eae840b74.jpg,0,0,1,0,1
0b431da6c.jpg,0,0,0,0,0
4e36f104c.jpg,0,0,1,0,1
397c6e139.jpg,0,0,1,0,1
434a1180c.jpg,0,0,0,0,0
3681a51f8.jpg,0,0,0,0,0
6f2357894.jpg,0,0,1,0,1
f2aa8fa9e.jpg,0,0,0,0,0
876e74fd6.jpg,0,0,0,0,0
404a89d7b.jpg,0,0,0,0,0
ce22cd852.jpg,0,0,1,0,1
2ea4ad171.jpg,1,0,0,0,1
b712be0ba.jpg,0,0,0,0,0
5e581254c.jpg,0,0,1,0,1
00f68d337.jpg,0,0,0,0,0
81847fd11.jpg,0,0,0,1,1
4576c4722.jpg,0,0,0,0,0
8bf6656ef.jpg,0,0,0,0,0
5c52f36cd.jpg,0,0,0,0,0
f4c8845b6.jpg,0,0,0,0,0
acc420cb3.jpg,0,0,1,0,1
6365e8fb8.jpg,0,0,0,0,0
c1482dc0c.jpg,0,0,0,0,0
952ae1377.jpg,0,0,0,0,0
ea0cac9af.jpg,0,0,0,0,0
def2ff0c5.jpg,0,0,1,0,1
bc0a90164.jpg,0,0,0,1,1
ce11ffd78.jpg,0,0,1,0,1
703421ef2.jpg,0,0,1,0,1
ca32966ae.jpg,0,0,0,0,0
2af81ccb1.jpg,0,0,0,0,0
385f6dc61.jpg,0,0,1,0,1
3eec62abe.jpg,0,0,0,1,1
fa9a5da40.jpg,1,0,0,0,1
dfbd6656a.jpg,0,0,1,0,1
d194687f4.jpg,0,0,0,0,0
95e38ad8e.jpg,0,0,0,0,0
041a93b6d.jpg,0,0,1,0,1
c99ffee7e.jpg,0,0,0,0,0
f68466331.jpg,1,0,0,0,1
8651a4a06.jpg,0,0,1,0,1
cadf3a94f.jpg,0,0,1,0,1
3055bb5b8.jpg,0,0,1,0,1
7bec3eeb7.jpg,0,0,1,0,1
fc4f997c5.jpg,0,0,1,1,1
121d3818a.jpg,0,0,1,0,1
c4d13072d.jpg,1,0,0,0,1
247b9b104.jpg,0,0,0,0,0
ab93fca16.jpg,0,0,0,0,0
369ac4b0a.jpg,0,0,0,1,1
01e69cfc3.jpg,0,0,0,0,0
b66e36656.jpg,0,0,1,0,1
4eac3a7d0.jpg,0,0,1,0,1
08135e87d.jpg,0,0,0,0,0
ea766c268.jpg,0,0,0,0,0
78adb31b9.jpg,0,0,1,0,1
f3f18f763.jpg,0,0,0,0,0
7ca2551c2.jpg,0,1,0,0,1
e77710d02.jpg,1,0,0,0,1
d3ef0c943.jpg,0,0,1,0,1
b312bf98c.jpg,0,0,0,0,0
e047325fc.jpg,0,0,0,0,0
2cd524ca5.jpg,0,0,1,0,1
98f108423.jpg,0,0,1,0,1
5edc97218.jpg,0,0,1,0,1
c314f43f3.jpg,0,0,1,1,1
cdaceb274.jpg,0,0,1,0,1
3d161a849.jpg,0,0,1,0,1
54439ae68.jpg,0,0,1,0,1
d6be92c8c.jpg,0,0,1,0,1
69365fabd.jpg,0,0,1,0,1
5d9cd57a5.jpg,0,0,0,0,0
1919bde53.jpg,1,0,0,0,1
38b513f44.jpg,0,0,1,0,1
ead253ed7.jpg,0,0,1,0,1
aee20074e.jpg,0,0,0,1,1
a493cde22.jpg,0,0,1,0,1
411da8f3b.jpg,0,0,0,0,0
73ebd716c.jpg,0,0,1,0,1
219621d5d.jpg,0,0,1,0,1
084e8ba74.jpg,0,0,1,0,1
4a662783b.jpg,0,0,1,0,1
e96249f5a.jpg,0,0,1,1,1
5fdd30811.jpg,0,0,0,0,0
3f92145f5.jpg,0,0,1,0,1
441add89c.jpg,0,0,1,0,1
e3c8b3a70.jpg,0,0,1,0,1
dd39e9c31.jpg,0,0,0,0,0
2f6858a91.jpg,0,0,1,0,1
687118e67.jpg,0,0,0,0,0
a5fb2758e.jpg,0,0,1,0,1
07edd4209.jpg,0,0,0,0,0
74ac88f43.jpg,0,0,1,0,1
9b6a94186.jpg,0,0,0,0,0
1e01ad32d.jpg,0,0,0,1,1
4c47ebc03.jpg,1,0,0,0,1
